"Stazione","ParamNome","ParamUdm","Data","Ora","Media","ValiditÃ "
"Ferrandina","Temperatura","°C","15/01/2022","04","8.05","1"
"Ferrandina","Temperatura","°C","15/01/2022","05","5.41","1"
"Ferrandina","Temperatura","°C","15/01/2022","06","5.92","1"
"Ferrandina","Temperatura","°C","15/01/2022","07","8.67","1"
"Ferrandina","Temperatura","°C","15/01/2022","08","7.91","1"
"Ferrandina","Temperatura","°C","15/01/2022","09","9.40","1"
"Ferrandina","Temperatura","°C","15/01/2022","10","12.72","1"
"Ferrandina","Temperatura","°C","15/01/2022","11","14.33","1"
"Ferrandina","Temperatura","°C","15/01/2022","12","15.58","1"
"Ferrandina","Temperatura","°C","15/01/2022","13","16.25","1"
"Ferrandina","Temperatura","°C","15/01/2022","14","16.78","1"
"Ferrandina","Temperatura","°C","15/01/2022","15","16.71","1"
"Ferrandina","Temperatura","°C","15/01/2022","16","15.93","1"
"Ferrandina","Temperatura","°C","15/01/2022","17","13.66","1"
"Ferrandina","Temperatura","°C","15/01/2022","18","11.61","1"
"Ferrandina","Temperatura","°C","15/01/2022","19","10.83","1"
"Ferrandina","Temperatura","°C","15/01/2022","20","9.26","1"
"Ferrandina","Temperatura","°C","15/01/2022","21","8.32","1"
"Ferrandina","Temperatura","°C","15/01/2022","22","7.98","1"
"Ferrandina","Temperatura","°C","15/01/2022","23","5.88","1"
"Ferrandina","Temperatura","°C","15/01/2022","24","5.45","1"
"Ferrandina","Temperatura","°C","16/01/2022","01","4.40","1"
"Ferrandina","Temperatura","°C","16/01/2022","02","3.61","1"
"Ferrandina","Temperatura","°C","16/01/2022","03","3.24","1"
"Ferrandina","Temperatura","°C","16/01/2022","04","3.17","1"
"Ferrandina","Temperatura","°C","16/01/2022","05","3.32","1"
"Ferrandina","Temperatura","°C","16/01/2022","06","2.44","1"
"Ferrandina","Temperatura","°C","16/01/2022","07","2.15","1"
"Ferrandina","Temperatura","°C","16/01/2022","08","2.15","1"
"Ferrandina","Temperatura","°C","16/01/2022","09","4.08","1"
"Ferrandina","Temperatura","°C","16/01/2022","10","7.72","1"
"Ferrandina","Temperatura","°C","16/01/2022","11","11.22","1"
"Ferrandina","Temperatura","°C","16/01/2022","12","13.65","1"
"Ferrandina","Temperatura","°C","16/01/2022","13","15.57","1"
"Ferrandina","Temperatura","°C","16/01/2022","14","16.45","1"
"Ferrandina","Temperatura","°C","16/01/2022","15","16.29","1"
"Ferrandina","Temperatura","°C","16/01/2022","16","15.20","1"
"Ferrandina","Temperatura","°C","16/01/2022","17","11.50","1"
"Ferrandina","Temperatura","°C","16/01/2022","18","7.57","1"
"Ferrandina","Temperatura","°C","16/01/2022","19","5.36","1"
"Ferrandina","Temperatura","°C","16/01/2022","20","4.00","1"
"Ferrandina","Temperatura","°C","16/01/2022","21","3.09","1"
"Ferrandina","Temperatura","°C","16/01/2022","22","2.96","1"
"Ferrandina","Temperatura","°C","16/01/2022","23","2.57","1"
"Ferrandina","Temperatura","°C","16/01/2022","24","2.33","1"
"Ferrandina","Temperatura","°C","17/01/2022","01","1.64","1"
"Ferrandina","Temperatura","°C","17/01/2022","02","1.24","1"
"Ferrandina","Temperatura","°C","17/01/2022","03","1.64","1"
"Ferrandina","Temperatura","°C","17/01/2022","04","1.74","1"
"Ferrandina","Temperatura","°C","17/01/2022","05","1.79","1"
"Ferrandina","Temperatura","°C","17/01/2022","06","0.55","1"
"Ferrandina","Temperatura","°C","17/01/2022","07","0.19","1"
"Ferrandina","Temperatura","°C","17/01/2022","08","0.89","1"
"Ferrandina","Temperatura","°C","17/01/2022","09","3.32","1"
"Ferrandina","Temperatura","°C","17/01/2022","10","8.37","1"
"Ferrandina","Temperatura","°C","17/01/2022","11","12.71","1"
"Ferrandina","Temperatura","°C","17/01/2022","12","14.57","1"
"Ferrandina","Temperatura","°C","17/01/2022","13","15.26","1"
"Ferrandina","Temperatura","°C","17/01/2022","14","15.14","1"
"Ferrandina","Temperatura","°C","17/01/2022","15","14.37","1"
"Ferrandina","Temperatura","°C","17/01/2022","16","13.87","1"
"Ferrandina","Temperatura","°C","17/01/2022","17","12.01","1"
"Ferrandina","Temperatura","°C","17/01/2022","18","10.21","1"
"Ferrandina","Temperatura","°C","17/01/2022","19","9.00","1"
"Ferrandina","Temperatura","°C","17/01/2022","20","6.90","1"
