Stazione,Latitudine,Longitudine,Data_Ora,CO (mg/m³),Direzione_Vento (°N),NO2 (µg/m³),NOx (ppb),NO (ppb),O3 (µg/m³),PM10 (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Umidità_Relativa (%),Velocità_Vento (m/s)
Melfi,40.313888,15.904444,27/02/2022 21:00,0.16,292.0,7.45,4.67,0.78,60.88,,1.6,953.41,0.0,3.16,229.86,100.74,2.16
Melfi,40.313888,15.904444,27/02/2022 22:00,0.15,272.0,7.94,5.11,0.96,60.2,,1.8,953.65,0.0,3.15,229.86,101.69,1.88
Melfi,40.313888,15.904444,27/02/2022 23:00,0.13,284.0,7.66,4.78,0.78,59.32,,0.4,953.7,0.0,2.69,229.86,101.06,1.36
Melfi,40.313888,15.904444,28/02/2022 00:00,0.14,270.0,7.82,4.8,0.72,60.53,,0.2,953.96,0.0,3.01,229.86,100.81,2.01
Melfi,40.313888,15.904444,28/02/2022 01:00,0.15,272.0,7.26,4.72,0.93,62.21,,0.0,954.08,0.0,2.99,229.86,100.79,2.08
Melfi,40.313888,15.904444,28/02/2022 02:00,0.14,285.0,7.03,4.59,0.91,62.11,,0.0,954.08,0.0,2.88,229.86,100.53,1.99
Melfi,40.313888,15.904444,28/02/2022 03:00,0.15,290.0,7.15,4.39,0.66,59.18,,0.0,954.1,0.0,2.43,229.86,100.37,2.03
Melfi,40.313888,15.904444,28/02/2022 04:00,0.14,278.0,7.13,4.57,2.3,60.31,,0.0,954.11,5.29,6.17,229.86,99.82,2.02
Melfi,40.313888,15.904444,28/02/2022 05:00,0.14,329.0,6.34,3.92,0.61,65.23,,0.2,954.37,0.0,2.61,229.86,95.48,3.0
Melfi,40.313888,15.904444,28/02/2022 06:00,0.14,346.0,7.92,4.87,0.73,66.09,,0.0,954.6,0.01,2.48,229.86,86.25,2.67
Melfi,40.313888,15.904444,28/02/2022 07:00,0.13,348.0,9.21,5.65,0.84,65.44,,0.0,954.87,5.08,2.42,229.86,81.73,2.44
Melfi,40.313888,15.904444,28/02/2022 08:00,0.14,348.0,8.79,5.25,0.68,65.33,,0.0,955.06,117.71,2.54,229.86,83.5,2.77
Melfi,40.313888,15.904444,28/02/2022 09:00,0.14,349.0,10.07,6.94,1.67,64.01,,0.0,955.28,336.61,3.0,229.86,83.1,2.61
Melfi,40.313888,15.904444,28/02/2022 10:00,0.13,348.0,8.31,5.28,2.11,64.54,,0.0,955.57,420.05,5.75,229.86,80.71,3.52
Melfi,40.313888,15.904444,28/02/2022 11:00,0.15,348.0,9.44,5.84,0.9,63.14,,0.0,955.85,114.14,2.13,229.86,85.16,4.15
Melfi,40.313888,15.904444,28/02/2022 12:00,0.14,350.0,9.09,5.62,1.81,72.32,,0.0,955.98,339.63,3.97,229.86,80.28,5.24
Melfi,40.313888,15.904444,28/02/2022 13:00,0.15,347.0,8.21,5.13,1.09,73.07,,0.0,955.6,289.73,2.11,229.86,78.52,4.18
Melfi,40.313888,15.904444,28/02/2022 14:00,0.14,346.0,7.91,5.1,1.14,76.87,,0.0,955.09,315.68,2.58,229.86,73.66,4.69
Melfi,40.313888,15.904444,28/02/2022 15:00,0.14,349.0,7.9,5.05,2.99,81.04,,0.0,954.86,319.91,7.82,216.86,120.98,4.37
Melfi,40.313888,15.904444,28/02/2022 16:00,0.14,349.0,8.44,5.19,0.79,79.36,,0.0,955.04,399.15,1.5,215.77,125.47,5.92
Melfi,40.313888,15.904444,28/02/2022 17:00,0.15,350.0,9.31,5.57,2.26,79.7,,0.0,955.23,146.39,5.49,217.57,120.32,5.34
Melfi,40.313888,15.904444,28/02/2022 18:00,0.64,346.0,8.43,9.02,80.28,204.64,,0.0,957.52,108.66,201.64,229.15,109.72,3.33
Melfi,40.313888,15.904444,28/02/2022 19:00,0.14,324.0,7.17,4.47,1.61,79.21,,0.0,955.99,3.24,3.89,222.22,174.18,2.23
Melfi,40.313888,15.904444,28/02/2022 20:00,0.14,297.0,7.38,4.56,0.71,74.49,,0.0,956.2,0.0,1.92,226.63,183.13,1.98
Melfi,40.313888,15.904444,28/02/2022 21:00,0.17,-9999.0,-9999.0,6.09,141.65,303.66,,0.0,956.88,417.92,305.76,229.86,187.94,3.08
Melfi,40.313888,15.904444,28/02/2022 22:00,0.14,-9999.0,-9999.0,4.08,218.35,519.33,,0.0,956.99,796.56,578.25,229.86,152.31,3.78
Melfi,40.313888,15.904444,28/02/2022 23:00,0.14,-9999.0,-9999.0,4.42,71.92,225.61,,0.0,956.76,260.95,190.64,229.86,109.01,4.64
Melfi,40.313888,15.904444,01/03/2022 00:00,0.13,324.0,4.26,3.18,1.83,88.01,,0.0,956.32,4.09,4.68,229.86,107.99,4.21
Melfi,40.313888,15.904444,01/03/2022 01:00,0.14,307.0,4.0,2.87,5.35,93.71,,0.0,956.26,17.29,14.18,229.86,92.01,3.54
Melfi,40.313888,15.904444,01/03/2022 02:00,0.14,308.0,-9999.0,2.84,9.94,101.49,,0.0,955.95,33.95,26.62,229.86,97.16,3.94
Melfi,40.313888,15.904444,01/03/2022 03:00,0.13,322.0,-9999.0,3.03,18.68,116.08,,0.0,955.46,64.9,49.56,229.86,96.94,4.24
Melfi,40.313888,15.904444,01/03/2022 04:00,0.14,347.0,-9999.0,3.51,16.5,107.78,,0.0,955.71,56.94,43.13,229.86,105.82,4.04
Melfi,40.313888,15.904444,01/03/2022 05:00,0.14,-9999.0,-9999.0,3.31,40.28,155.29,,0.0,955.5,143.84,105.93,229.86,108.54,3.54
Melfi,40.313888,15.904444,01/03/2022 06:00,0.13,-9999.0,-9999.0,3.4,40.23,154.98,,0.0,955.63,143.57,105.56,229.86,110.12,3.54
Melfi,40.313888,15.904444,01/03/2022 07:00,0.14,346.0,-9999.0,3.51,57.55,189.61,,0.0,955.47,210.43,151.72,229.86,120.88,2.76
Melfi,40.313888,15.904444,01/03/2022 08:00,0.13,-9999.0,-9999.0,3.89,69.25,210.97,,0.0,955.64,283.65,182.9,229.86,171.22,2.55
Melfi,40.313888,15.904444,01/03/2022 09:00,0.13,295.0,6.12,4.05,0.87,72.98,,0.0,955.95,66.12,1.42,229.86,213.91,2.41
Melfi,40.313888,15.904444,01/03/2022 10:00,0.17,350.0,-9999.0,20.71,26.74,81.54,,0.4,955.67,97.56,16.54,227.57,158.78,3.6
Melfi,40.313888,15.904444,01/03/2022 11:00,0.11,348.0,7.24,4.12,0.58,68.59,,0.0,955.99,85.19,2.97,98.44,129.47,4.51
Melfi,40.313888,15.904444,01/03/2022 12:00,0.1,346.0,6.37,3.65,0.36,70.89,,0.0,955.71,279.23,2.7,0.95,94.22,3.2
Melfi,40.313888,15.904444,01/03/2022 13:00,0.13,349.0,7.33,4.32,0.53,74.1,,0.0,955.19,270.21,2.41,2.25,75.9,3.63
Melfi,40.313888,15.904444,01/03/2022 14:00,0.1,351.0,7.58,4.52,0.58,75.37,,0.0,954.74,238.17,2.34,3.02,71.2,4.51
Melfi,40.313888,15.904444,01/03/2022 15:00,0.1,351.0,8.01,4.44,0.34,77.48,,0.0,954.3,247.36,2.79,3.68,65.67,4.63
Melfi,40.313888,15.904444,01/03/2022 16:00,0.11,349.0,7.05,4.0,0.37,77.19,,0.0,954.12,171.82,4.04,3.29,67.08,4.89
Melfi,40.313888,15.904444,01/03/2022 17:00,0.1,358.0,7.66,4.18,0.25,76.64,,0.0,954.45,28.33,2.25,1.67,77.54,3.48
Melfi,40.313888,15.904444,01/03/2022 18:00,0.1,350.0,9.33,5.11,0.3,69.67,,0.0,954.78,2.45,2.32,1.83,78.61,2.98
Melfi,40.313888,15.904444,01/03/2022 19:00,0.1,348.0,7.83,4.16,0.2,73.45,,0.6,955.32,0.0,2.09,1.94,72.49,4.12
Melfi,40.313888,15.904444,01/03/2022 20:00,0.09,331.0,7.08,3.65,0.12,74.89,,0.0,955.7,0.0,2.18,1.04,77.62,3.45
Melfi,40.313888,15.904444,01/03/2022 21:00,0.09,347.0,6.42,3.54,0.26,75.62,,0.0,956.02,0.0,3.03,0.93,79.1,3.1
Melfi,40.313888,15.904444,01/03/2022 22:00,0.09,324.0,6.19,3.51,0.32,73.9,,0.0,956.0,0.0,2.45,1.12,77.43,2.66
Melfi,40.313888,15.904444,01/03/2022 23:00,0.1,325.0,5.92,3.35,0.32,75.79,,0.0,956.04,0.0,2.71,1.34,72.75,3.19
Melfi,40.313888,15.904444,02/03/2022 00:00,0.1,287.0,5.46,3.0,0.24,75.66,,0.0,955.85,0.0,2.78,1.52,69.96,2.86
Melfi,40.313888,15.904444,02/03/2022 01:00,0.1,324.0,5.45,3.03,0.27,76.5,,0.0,955.66,0.0,2.43,1.46,72.4,3.18
Melfi,40.313888,15.904444,02/03/2022 02:00,0.09,311.0,5.86,3.2,0.23,74.64,,0.0,955.49,0.0,2.17,1.36,71.01,2.57
Melfi,40.313888,15.904444,02/03/2022 03:00,0.08,347.0,5.86,2.99,0.13,75.87,,0.0,955.3,0.0,1.86,1.41,70.05,3.52
Melfi,40.313888,15.904444,02/03/2022 04:00,0.09,347.0,5.74,3.07,0.21,75.96,,0.0,955.21,0.0,1.63,1.4,71.03,3.13
Melfi,40.313888,15.904444,02/03/2022 05:00,0.09,286.0,6.15,3.53,0.35,70.8,,0.0,955.07,0.0,1.64,1.07,69.25,1.98
Melfi,40.313888,15.904444,02/03/2022 06:00,0.09,266.0,5.9,3.43,0.39,71.84,,0.0,954.8,0.0,1.56,1.0,71.58,2.13
Melfi,40.313888,15.904444,02/03/2022 07:00,0.1,347.0,5.96,3.41,0.37,77.82,,0.0,954.81,0.22,1.58,1.75,66.62,2.56
Melfi,40.313888,15.904444,02/03/2022 08:00,0.09,326.0,6.66,3.93,0.47,75.7,,0.0,955.04,31.82,1.58,1.85,66.1,2.28
Melfi,40.313888,15.904444,02/03/2022 09:00,0.09,347.0,6.9,3.92,0.37,73.95,,0.0,955.32,79.1,1.6,2.16,68.75,2.43
Melfi,40.313888,15.904444,02/03/2022 10:00,0.09,349.0,6.46,3.76,0.41,74.5,,0.0,955.44,262.26,1.87,2.79,68.14,2.69
Melfi,40.313888,15.904444,02/03/2022 11:00,0.08,349.0,7.28,4.12,0.37,75.59,,0.0,955.33,214.26,2.84,3.13,67.64,3.45
Melfi,40.313888,15.904444,02/03/2022 12:00,0.09,349.0,7.68,4.37,0.4,75.91,,0.0,955.24,110.44,2.49,2.7,72.53,4.01
Melfi,40.313888,15.904444,02/03/2022 13:00,0.09,348.0,6.74,3.91,0.42,76.6,,0.0,954.65,83.36,2.12,2.31,74.23,3.4
Melfi,40.313888,15.904444,02/03/2022 14:00,0.09,346.0,7.88,4.51,0.43,74.51,,0.0,954.18,52.63,2.05,2.34,73.93,2.55
Melfi,40.313888,15.904444,02/03/2022 15:00,0.09,285.0,6.83,3.83,0.31,73.75,,0.0,953.69,82.08,2.25,2.85,71.42,2.31
Melfi,40.313888,15.904444,02/03/2022 16:00,0.09,279.0,6.73,3.81,0.35,74.03,,0.0,953.54,107.86,2.45,3.56,66.44,2.8
Melfi,40.313888,15.904444,02/03/2022 17:00,0.09,348.0,6.9,3.82,0.28,84.12,,0.0,953.37,95.71,2.2,4.24,62.88,3.3
Melfi,40.313888,15.904444,02/03/2022 18:00,0.1,334.0,7.71,4.25,0.32,85.85,,0.0,953.29,25.45,2.06,4.17,58.11,3.49
Melfi,40.313888,15.904444,02/03/2022 19:00,0.1,273.0,7.32,3.94,0.22,89.44,,0.0,953.4,0.0,2.56,2.99,57.07,3.28
Melfi,40.313888,15.904444,02/03/2022 20:00,0.1,265.0,7.56,4.34,0.41,86.57,,0.0,953.55,0.0,2.77,2.51,60.37,2.47
Melfi,40.313888,15.904444,02/03/2022 21:00,0.11,264.0,7.69,4.44,0.45,82.75,,0.0,953.68,0.0,2.36,2.2,63.02,2.55
Melfi,40.313888,15.904444,02/03/2022 22:00,0.13,253.0,7.46,4.13,0.31,83.55,,0.0,953.78,0.0,2.15,2.32,61.65,2.43
Melfi,40.313888,15.904444,02/03/2022 23:00,0.11,252.0,7.0,4.0,0.39,78.84,,0.0,953.71,0.0,1.56,2.07,60.02,2.28
Melfi,40.313888,15.904444,03/03/2022 00:00,0.11,249.0,6.33,3.51,0.28,78.89,,0.0,953.52,0.0,2.2,1.7,60.62,2.17
Melfi,40.313888,15.904444,03/03/2022 01:00,0.11,250.0,6.9,4.09,0.51,77.9,,0.0,953.22,0.0,1.9,1.75,65.19,2.41
Melfi,40.313888,15.904444,03/03/2022 02:00,0.12,247.0,5.81,3.41,0.43,79.08,,0.0,952.92,0.0,1.73,1.74,65.95,2.37
Melfi,40.313888,15.904444,03/03/2022 03:00,0.11,245.0,5.35,3.15,0.4,79.09,,0.0,952.7,0.0,1.97,1.68,59.76,1.83
Melfi,40.313888,15.904444,03/03/2022 04:00,0.12,242.0,4.52,2.57,0.28,77.0,,0.0,952.25,0.0,1.57,0.78,66.74,1.65
Melfi,40.313888,15.904444,03/03/2022 05:00,0.11,245.0,5.99,3.51,0.41,81.98,,0.0,952.05,0.0,1.37,1.73,70.42,2.13
Melfi,40.313888,15.904444,03/03/2022 06:00,0.11,245.0,6.56,3.83,0.44,84.62,,0.0,951.82,0.0,1.47,2.42,66.88,2.56
Melfi,40.313888,15.904444,03/03/2022 07:00,0.11,239.0,6.39,4.22,0.88,84.24,,0.0,951.74,6.85,1.45,2.47,62.54,2.56
Melfi,40.313888,15.904444,03/03/2022 08:00,0.11,259.0,6.49,3.75,0.39,87.95,,0.0,951.84,76.27,1.65,3.26,67.5,2.62
Melfi,40.313888,15.904444,03/03/2022 09:00,0.11,291.0,6.75,4.1,0.62,88.22,,0.0,952.04,269.69,1.95,4.62,54.48,2.38
Melfi,40.313888,15.904444,03/03/2022 10:00,0.11,235.0,5.96,3.62,0.52,90.51,,0.0,951.94,435.73,2.1,6.05,41.45,2.18
Melfi,40.313888,15.904444,03/03/2022 11:00,0.12,235.0,5.8,3.34,0.36,92.44,,0.0,951.81,655.0,2.22,7.37,39.01,2.76
Melfi,40.313888,15.904444,03/03/2022 12:00,0.1,232.0,6.48,4.11,0.74,92.47,,0.0,951.41,498.95,2.45,8.16,40.13,2.5
Melfi,40.313888,15.904444,03/03/2022 13:00,0.11,296.0,6.27,3.62,0.4,93.58,,0.0,951.02,380.54,1.69,8.3,34.16,2.74
Melfi,40.313888,15.904444,03/03/2022 14:00,0.1,231.0,7.69,4.57,0.58,95.81,,0.0,950.44,464.63,1.83,9.12,28.21,2.17
Melfi,40.313888,15.904444,03/03/2022 15:00,0.11,347.0,6.03,3.48,0.38,101.08,,0.0,949.77,503.06,2.32,9.54,27.93,2.4
Melfi,40.313888,15.904444,03/03/2022 16:00,0.1,342.0,6.56,3.93,0.53,100.49,,0.0,949.18,210.71,3.8,9.24,25.9,1.82
Melfi,40.313888,15.904444,03/03/2022 17:00,0.1,349.0,7.03,4.06,0.42,97.15,,0.0,948.85,103.81,2.9,8.76,28.52,1.02
Melfi,40.313888,15.904444,03/03/2022 18:00,0.11,227.0,15.6,9.76,1.61,72.91,,0.0,948.71,20.75,3.23,6.79,43.49,0.72
Melfi,40.313888,15.904444,03/03/2022 19:00,0.11,214.0,10.85,7.33,1.67,70.37,,0.0,948.63,0.0,5.15,4.72,52.66,1.54
Melfi,40.313888,15.904444,03/03/2022 20:00,0.1,213.0,8.45,5.37,0.97,78.19,,0.0,948.55,0.0,4.3,4.6,56.68,1.85
Melfi,40.313888,15.904444,03/03/2022 21:00,0.17,228.0,15.92,9.23,0.92,67.95,,0.0,948.46,0.0,3.26,4.83,61.67,1.26
Melfi,40.313888,15.904444,03/03/2022 22:00,0.12,235.0,11.72,7.58,1.46,85.78,,0.0,948.28,0.0,2.74,5.35,61.34,1.88
Melfi,40.313888,15.904444,03/03/2022 23:00,0.11,235.0,8.07,4.78,0.57,94.56,,0.0,948.13,0.0,2.51,5.39,59.42,2.39
Melfi,40.313888,15.904444,04/03/2022 00:00,0.1,234.0,7.89,4.75,0.64,95.15,,0.0,947.73,0.0,2.23,5.04,61.33,2.23
Melfi,40.313888,15.904444,04/03/2022 01:00,0.11,279.0,6.72,3.87,0.41,95.15,,0.0,947.46,0.0,1.98,4.71,62.32,1.84
Melfi,40.313888,15.904444,04/03/2022 02:00,0.1,230.0,7.01,4.09,0.46,94.51,,0.0,947.26,0.0,2.05,4.8,61.11,2.44
Melfi,40.313888,15.904444,04/03/2022 03:00,0.1,230.0,6.55,3.82,0.43,97.19,,0.0,946.71,0.0,2.19,4.81,61.4,2.69
Melfi,40.313888,15.904444,04/03/2022 04:00,0.1,289.0,7.4,4.47,0.61,89.85,,0.0,946.21,0.0,1.72,4.21,63.06,1.8
Melfi,40.313888,15.904444,04/03/2022 05:00,0.09,233.0,6.54,3.85,0.46,96.52,,0.0,946.16,0.0,1.72,4.56,62.73,2.82
Melfi,40.313888,15.904444,04/03/2022 06:00,0.11,260.0,6.72,4.13,0.63,95.07,,0.0,946.2,0.0,2.14,4.74,62.9,2.04
Melfi,40.313888,15.904444,04/03/2022 07:00,0.12,233.0,7.31,4.24,0.44,93.42,,0.0,946.11,4.57,2.22,4.81,65.27,2.28
Melfi,40.313888,15.904444,04/03/2022 08:00,0.11,11.0,8.54,5.21,0.76,91.01,,0.0,946.16,69.92,2.45,5.4,61.93,1.87
Melfi,40.313888,15.904444,04/03/2022 09:00,0.11,13.0,8.09,4.88,0.67,98.12,,0.0,946.48,192.44,2.94,6.59,57.25,2.13
Melfi,40.313888,15.904444,04/03/2022 10:00,0.1,299.0,-9999.0,-9999.0,-9999.0,100.4,,0.0,946.69,414.29,-9999.0,7.58,55.58,2.27
Melfi,40.313888,15.904444,04/03/2022 11:00,0.33,357.0,5.6,3.27,0.38,-9999.0,,0.0,946.57,639.79,1.4,8.73,47.37,1.72
Melfi,40.313888,15.904444,04/03/2022 12:00,0.21,97.0,8.15,4.7,0.47,106.24,,0.0,946.4,627.21,1.32,9.31,49.97,2.1
Melfi,40.313888,15.904444,04/03/2022 13:00,0.11,78.0,11.27,6.48,0.62,104.65,,0.0,945.9,240.41,1.9,8.83,52.88,1.44
Melfi,40.313888,15.904444,04/03/2022 14:00,0.11,73.0,10.26,5.86,0.52,108.65,,0.0,945.32,250.69,2.0,8.92,51.25,1.53
Melfi,40.313888,15.904444,04/03/2022 15:00,0.12,66.0,9.42,5.23,0.36,112.05,,0.0,944.9,402.94,2.04,9.58,49.57,2.09
Melfi,40.313888,15.904444,04/03/2022 16:00,0.11,61.0,9.38,5.07,0.26,109.37,,0.0,944.76,177.95,1.7,9.24,51.76,1.33
Melfi,40.313888,15.904444,04/03/2022 17:00,0.11,71.0,14.81,9.07,1.34,103.86,,0.0,944.61,112.9,2.51,8.73,52.65,1.9
Melfi,40.313888,15.904444,04/03/2022 18:00,0.11,106.0,14.27,8.11,0.68,94.02,,0.0,944.61,13.89,2.59,7.76,55.31,0.95
Melfi,40.313888,15.904444,04/03/2022 19:00,0.14,114.0,21.02,12.75,1.77,80.15,,0.0,944.71,0.0,3.41,6.94,62.26,1.14
Melfi,40.313888,15.904444,04/03/2022 20:00,0.12,115.0,17.58,11.14,1.97,73.13,,0.0,944.91,0.0,3.33,6.28,67.94,0.82
Melfi,40.313888,15.904444,04/03/2022 21:00,0.12,292.0,14.33,8.47,0.99,77.68,,0.0,945.28,0.0,3.95,5.55,74.3,1.73
Melfi,40.313888,15.904444,04/03/2022 22:00,0.11,292.0,10.69,6.15,0.58,91.06,,0.0,945.58,0.0,2.77,4.57,81.7,1.94
Melfi,40.313888,15.904444,04/03/2022 23:00,0.11,318.0,10.04,5.66,0.46,98.79,,0.0,945.59,0.0,2.75,4.17,83.41,1.34
Melfi,40.313888,15.904444,05/03/2022 00:00,0.11,284.0,11.82,7.33,1.15,86.29,,0.0,945.25,0.0,2.46,3.82,86.75,0.99
Melfi,40.313888,15.904444,05/03/2022 01:00,0.12,277.0,10.69,6.56,0.98,87.15,,0.2,944.92,0.0,2.9,3.85,89.1,0.32
Melfi,40.313888,15.904444,05/03/2022 02:00,0.11,1.0,9.3,5.48,0.69,89.38,,1.0,944.76,0.0,2.34,3.43,91.21,1.55
Melfi,40.313888,15.904444,05/03/2022 03:00,0.1,351.0,6.85,3.85,0.32,99.3,,0.8,944.14,0.0,1.79,2.42,94.69,1.44
Melfi,40.313888,15.904444,05/03/2022 04:00,0.1,350.0,6.75,3.59,0.19,96.33,,0.6,943.59,0.0,2.05,2.13,95.26,1.35
Melfi,40.313888,15.904444,05/03/2022 05:00,0.1,347.0,7.89,4.58,0.48,91.52,,0.6,943.32,0.0,2.03,1.57,95.26,0.89
Melfi,40.313888,15.904444,05/03/2022 06:00,0.11,319.0,8.4,4.69,0.35,86.1,,0.2,943.17,0.0,1.97,0.87,95.26,0.78
Melfi,40.313888,15.904444,05/03/2022 07:00,0.09,318.0,7.4,4.25,0.42,89.5,,0.0,943.09,0.0,2.22,0.59,95.27,0.68
Melfi,40.313888,15.904444,05/03/2022 08:00,0.09,317.0,8.28,4.66,0.37,88.04,,0.4,943.12,0.6,2.43,0.55,95.27,0.18
Melfi,40.313888,15.904444,05/03/2022 09:00,0.1,306.0,8.06,4.71,0.52,87.3,,0.0,943.1,5.44,2.06,0.54,95.27,0.13
Melfi,40.313888,15.904444,05/03/2022 10:00,0.1,308.0,7.32,4.11,0.33,88.51,,0.0,943.06,7.77,2.25,0.63,95.27,0.07
Melfi,40.313888,15.904444,05/03/2022 11:00,0.21,300.0,10.93,6.67,1.0,89.91,,0.2,942.85,15.94,4.9,0.68,95.27,0.14
Melfi,40.313888,15.904444,05/03/2022 12:00,0.11,309.0,8.27,5.45,1.2,92.68,,0.0,942.72,31.81,12.59,0.9,95.27,0.07
Melfi,40.313888,15.904444,05/03/2022 13:00,0.12,305.0,7.24,4.19,0.45,92.04,,0.0,942.27,39.32,16.13,0.74,95.26,0.66
Melfi,40.313888,15.904444,05/03/2022 14:00,0.2,305.0,6.99,4.04,0.54,91.04,,0.0,941.76,34.05,15.9,0.73,95.27,1.09
Melfi,40.313888,15.904444,05/03/2022 15:00,0.09,325.0,7.42,4.27,0.42,93.95,,0.2,941.49,48.53,12.61,0.48,95.27,3.18
Melfi,40.313888,15.904444,05/03/2022 16:00,0.12,330.0,8.01,4.7,0.53,94.65,,0.2,941.69,44.0,12.18,0.23,95.28,3.26
Melfi,40.313888,15.904444,05/03/2022 17:00,0.13,331.0,8.92,5.18,0.54,96.51,,0.0,941.73,26.78,12.31,0.22,95.27,3.53
Melfi,40.313888,15.904444,05/03/2022 18:00,0.12,329.0,9.05,5.27,0.56,97.39,,0.2,941.97,4.35,15.11,0.1,95.27,3.48
Melfi,40.313888,15.904444,05/03/2022 19:00,0.09,331.0,8.16,4.84,0.59,99.88,,0.0,942.45,0.0,14.35,0.03,95.27,3.32
Melfi,40.313888,15.904444,05/03/2022 20:00,0.09,329.0,7.42,4.21,0.37,100.2,,0.0,942.9,0.0,12.44,0.13,95.27,2.87
Melfi,40.313888,15.904444,05/03/2022 21:00,0.1,328.0,6.98,4.2,0.57,99.52,,0.0,943.51,0.0,12.34,0.22,95.27,2.84
Melfi,40.313888,15.904444,05/03/2022 22:00,0.1,331.0,7.29,4.12,0.35,97.12,,0.0,944.1,0.0,14.33,0.26,95.27,2.88
Melfi,40.313888,15.904444,05/03/2022 23:00,0.11,331.0,7.14,4.14,0.44,96.95,,0.0,944.28,0.0,14.1,0.51,95.26,3.13
Melfi,40.313888,15.904444,06/03/2022 00:00,0.11,328.0,7.07,3.98,0.33,95.65,,0.2,944.27,0.0,14.43,0.69,95.27,2.64
Melfi,40.313888,15.904444,06/03/2022 01:00,0.16,324.0,6.41,3.64,0.34,93.96,,0.0,944.21,0.0,16.01,0.76,95.26,2.73
Melfi,40.313888,15.904444,06/03/2022 02:00,0.09,323.0,6.98,3.9,0.3,92.82,,0.2,944.31,0.0,13.48,0.81,95.26,3.12
Melfi,40.313888,15.904444,06/03/2022 03:00,0.09,300.0,6.75,3.54,0.16,92.04,,0.6,944.24,0.0,12.7,0.88,95.26,2.92
Melfi,40.313888,15.904444,06/03/2022 04:00,0.1,289.0,6.78,3.99,0.47,90.81,,0.2,944.24,0.0,12.66,1.12,95.26,3.08
Melfi,40.313888,15.904444,06/03/2022 05:00,0.1,289.0,6.31,3.63,0.37,91.54,,0.4,944.45,0.0,12.72,1.26,95.26,3.4
Melfi,40.313888,15.904444,06/03/2022 06:00,0.09,290.0,6.03,3.43,0.34,90.86,,0.4,944.65,0.0,12.87,1.33,95.09,3.02
Melfi,40.313888,15.904444,06/03/2022 07:00,0.09,285.0,5.86,3.34,0.34,88.37,,0.2,944.97,12.05,12.35,1.29,82.33,2.74
Melfi,40.313888,15.904444,06/03/2022 08:00,0.09,276.0,5.61,3.41,0.5,87.03,,0.8,945.24,142.2,12.34,1.63,76.84,3.06
Melfi,40.313888,15.904444,06/03/2022 09:00,0.09,279.0,5.92,3.52,0.45,85.9,,2.2,945.77,335.86,12.36,2.52,72.52,2.83
Melfi,40.313888,15.904444,06/03/2022 10:00,0.09,283.0,5.83,3.47,0.46,87.67,,4.0,946.15,519.01,14.23,3.33,68.11,3.12
Melfi,40.313888,15.904444,06/03/2022 11:00,0.1,335.0,5.69,3.18,0.29,90.23,,5.2,946.45,490.12,13.57,4.01,64.65,3.08
Melfi,40.313888,15.904444,06/03/2022 12:00,0.09,346.0,5.81,3.3,0.31,89.55,,4.4,946.52,468.95,14.42,4.11,64.79,3.23
Melfi,40.313888,15.904444,06/03/2022 13:00,0.1,348.0,6.48,3.73,0.39,87.9,,0.8,946.52,259.85,18.85,3.83,67.75,3.45
Melfi,40.313888,15.904444,06/03/2022 14:00,0.1,350.0,6.65,4.05,0.59,87.01,,0.0,946.56,239.86,15.26,3.79,63.37,2.81
Melfi,40.313888,15.904444,06/03/2022 15:00,0.1,356.0,5.97,3.43,0.36,89.1,,0.0,946.5,296.28,14.8,3.91,55.62,2.47
Melfi,40.313888,15.904444,06/03/2022 16:00,0.1,62.0,7.17,4.29,0.57,88.51,,0.0,946.44,267.84,15.54,4.49,52.57,0.88
Melfi,40.313888,15.904444,06/03/2022 17:00,0.1,43.0,7.75,4.82,0.79,88.42,,0.0,946.54,193.18,13.61,4.47,51.82,0.55
Melfi,40.313888,15.904444,06/03/2022 18:00,0.1,225.0,14.65,9.67,2.02,71.03,,0.0,946.69,16.04,13.1,2.94,63.54,1.18
Melfi,40.313888,15.904444,06/03/2022 19:00,0.12,220.0,8.95,5.18,0.55,77.41,,0.0,946.97,0.0,14.87,1.88,71.9,1.48
Melfi,40.313888,15.904444,06/03/2022 20:00,0.1,237.0,8.15,4.86,0.61,74.69,,0.0,947.37,0.0,13.62,2.16,70.78,0.9
Melfi,40.313888,15.904444,06/03/2022 21:00,0.1,218.0,8.46,5.02,0.62,75.76,,0.0,947.61,0.0,15.29,1.7,75.84,1.35
Melfi,40.313888,15.904444,06/03/2022 22:00,0.09,227.0,6.56,3.81,0.42,78.38,,0.0,947.85,0.0,14.58,1.82,74.8,1.31
Melfi,40.313888,15.904444,06/03/2022 23:00,0.09,222.0,5.43,2.88,0.18,81.64,,0.0,947.87,0.0,15.02,1.89,73.76,1.29
Melfi,40.313888,15.904444,07/03/2022 00:00,0.09,229.0,4.94,2.75,0.28,79.25,,0.0,947.75,0.0,13.38,1.6,75.78,1.05
Melfi,40.313888,15.904444,07/03/2022 01:00,0.09,210.0,6.24,3.34,0.24,76.87,,0.0,947.52,0.0,13.69,1.33,81.0,0.92
Melfi,40.313888,15.904444,07/03/2022 02:00,0.17,198.0,6.6,3.84,0.44,76.12,,0.0,947.45,0.0,12.77,1.55,83.84,0.61
