Stazione,Latitudine,Longitudine,Data_Ora,Benzene (µg/m³),CO (mg/m³),Direzione_Vento (°N),Etilbenzene (µg/m³),m-Xilene (µg/m³),Metano (ppm),NMHC (ppm),NO2 (µg/m³),NOx (ppb),NO (ppb),o-Xilene (µg/m³),O3 (µg/m³),p-Xilene (µg/m³),Precipitazione (mm),Pressione (mBar),Radiazione_Globale (W/m²),SO2 (µg/m³),Temperatura (°C),Toluene (µg/m³),Umidità_Relativa (%),Velocità_Vento (m/s)
Pisticci,40.420277,16.548333,06/01/2022 03:00,0.67,0.41,248.57,0.03,0.04,2.12,0.11,2.9,2.67,1.15,0.03,70.19,0.04,0.0,998.93,0.01,4.57,13.7,0.17,72.2,0.93
Pisticci,40.420277,16.548333,06/01/2022 04:00,0.61,0.41,21.74,0.05,0.07,2.16,0.11,3.78,3.07,1.11,0.1,63.72,0.06,0.0,999.15,0.0,4.31,12.49,0.12,74.32,0.52
Pisticci,40.420277,16.548333,06/01/2022 05:00,0.46,0.41,336.46,0.16,0.06,2.14,0.11,3.48,2.9,1.07,0.05,64.75,0.11,0.0,999.67,0.0,4.31,11.97,0.51,77.97,0.61
Pisticci,40.420277,16.548333,06/01/2022 06:00,0.46,0.42,157.14,0.05,0.1,2.13,0.11,14.7,-9999.0,-9999.0,0.05,55.67,0.07,0.0,1000.23,0.0,4.16,11.65,0.35,78.02,0.39
Pisticci,40.420277,16.548333,06/01/2022 07:00,0.67,0.43,246.1,0.16,0.09,2.17,0.11,14.93,10.9,3.08,0.06,43.14,0.06,0.0,1000.63,0.0,4.23,10.21,0.45,82.06,0.55
Pisticci,40.420277,16.548333,06/01/2022 08:00,0.51,0.43,248.93,0.05,0.06,2.2,0.1,9.85,7.4,2.23,0.06,53.41,0.09,0.0,1000.93,3.24,4.13,11.12,0.3,84.67,0.5
Pisticci,40.420277,16.548333,06/01/2022 09:00,0.51,0.44,-9999.0,0.04,0.05,2.23,0.12,18.28,12.33,2.77,0.04,35.84,0.06,0.0,1001.62,32.8,4.04,10.31,0.3,85.74,-9999.0
Pisticci,40.420277,16.548333,06/01/2022 10:00,0.73,0.47,270.07,0.08,0.06,2.16,0.13,13.15,8.93,2.05,0.05,51.02,0.07,0.0,1001.97,90.71,3.97,12.41,1.41,87.3,0.66
Pisticci,40.420277,16.548333,06/01/2022 11:00,0.93,0.53,89.5,0.17,0.32,2.16,0.14,13.42,9.3,2.28,0.14,51.54,0.94,0.0,1002.11,180.07,4.15,14.2,3.56,81.61,0.52
Pisticci,40.420277,16.548333,06/01/2022 12:00,2.07,0.48,247.72,0.29,0.55,2.12,0.1,5.44,4.49,1.61,0.22,61.45,0.23,0.0,1001.71,234.15,3.76,16.29,4.77,74.88,0.74
Pisticci,40.420277,16.548333,06/01/2022 13:00,0.43,0.43,247.44,0.29,0.23,2.1,0.11,4.87,4.15,1.63,0.34,68.62,0.58,0.0,1001.12,287.46,4.04,17.86,0.45,63.61,0.79
Pisticci,40.420277,16.548333,06/01/2022 14:00,0.68,0.42,158.82,0.38,0.7,2.1,0.11,5.45,4.46,1.6,0.25,69.56,0.38,0.0,1000.81,171.9,4.0,17.54,1.14,61.18,0.57
Pisticci,40.420277,16.548333,06/01/2022 15:00,0.38,0.43,159.42,0.31,0.48,2.1,0.11,5.93,4.54,1.44,0.34,67.65,0.23,0.0,1000.94,126.23,3.77,17.21,0.45,61.09,0.43
Pisticci,40.420277,16.548333,06/01/2022 16:00,0.51,0.45,112.3,0.15,0.2,2.11,0.13,9.12,7.2,2.45,0.13,62.94,0.17,0.0,1001.37,65.68,3.97,16.24,0.15,64.9,0.72
Pisticci,40.420277,16.548333,06/01/2022 17:00,0.73,0.47,112.56,0.21,0.16,2.11,0.13,8.4,6.14,1.72,0.2,57.33,0.28,0.0,1001.82,7.44,4.18,14.48,0.52,71.91,0.8
Pisticci,40.420277,16.548333,06/01/2022 18:00,0.99,0.48,1.73,0.4,0.15,2.13,0.13,18.32,11.76,2.16,0.19,34.89,0.17,0.0,1002.35,0.0,4.12,11.72,0.57,79.83,0.45
Pisticci,40.420277,16.548333,06/01/2022 19:00,0.86,0.48,244.41,0.12,0.35,2.19,0.19,32.31,21.07,4.15,0.19,18.35,0.17,0.0,1002.74,0.0,4.36,10.09,1.59,85.69,0.37
Pisticci,40.420277,16.548333,06/01/2022 20:00,1.21,0.49,243.84,0.09,0.08,2.19,0.16,25.9,18.41,4.85,0.08,21.06,0.18,0.0,1003.31,0.0,4.21,9.59,27.09,89.11,0.4
Pisticci,40.420277,16.548333,06/01/2022 21:00,1.45,0.52,316.02,0.09,0.11,2.18,0.14,20.29,13.76,3.16,0.23,26.83,0.27,0.0,1003.99,0.0,3.64,10.05,13.45,91.73,0.6
Pisticci,40.420277,16.548333,06/01/2022 22:00,0.73,0.48,317.03,0.15,0.2,2.16,0.12,6.79,4.89,1.35,0.22,48.84,0.1,0.0,1004.58,0.0,3.49,11.21,9.07,90.98,1.09
Pisticci,40.420277,16.548333,06/01/2022 23:00,0.92,0.46,335.69,0.09,0.12,2.16,0.11,5.86,4.26,1.18,0.13,53.69,0.1,0.0,1005.13,0.0,3.59,11.07,1.17,87.73,1.29
Pisticci,40.420277,16.548333,07/01/2022 00:00,0.89,0.45,316.81,0.23,0.09,2.16,0.11,5.22,3.98,1.25,0.09,55.02,0.23,0.0,1005.65,0.0,3.53,10.64,0.36,85.56,1.24
Pisticci,40.420277,16.548333,07/01/2022 01:00,0.65,0.45,313.64,0.12,0.16,2.15,0.11,5.08,3.74,1.12,0.16,55.13,0.27,0.0,1005.83,0.0,3.18,10.61,0.66,85.55,0.78
Pisticci,40.420277,16.548333,07/01/2022 02:00,1.02,0.45,314.8,0.31,0.15,2.15,0.11,5.13,3.84,1.16,0.12,54.1,0.14,0.0,1005.92,0.0,3.3,10.6,0.41,85.98,0.82
Pisticci,40.420277,16.548333,07/01/2022 03:00,0.74,0.45,337.28,0.05,0.05,2.16,0.11,5.28,4.06,1.29,0.07,51.9,0.09,0.2,1006.12,0.0,3.39,10.61,0.38,85.69,0.89
Pisticci,40.420277,16.548333,07/01/2022 04:00,0.87,0.46,336.62,0.08,0.08,2.16,0.11,4.87,3.91,1.32,0.07,47.03,0.14,0.8,1006.1,0.01,3.77,9.6,0.35,89.18,1.15
Pisticci,40.420277,16.548333,07/01/2022 05:00,0.76,0.46,336.72,0.09,0.16,2.16,0.11,3.55,-9999.0,-9999.0,0.07,48.2,0.12,0.2,1005.98,0.0,3.42,9.53,0.38,96.08,1.36
Pisticci,40.420277,16.548333,07/01/2022 06:00,0.88,0.45,336.18,0.09,0.15,2.16,0.11,4.7,3.93,1.46,0.08,48.93,0.1,0.0,1006.25,0.01,3.48,9.43,0.28,99.21,1.29
Pisticci,40.420277,16.548333,07/01/2022 07:00,0.8,0.45,336.54,0.08,0.07,2.16,0.11,5.49,4.3,1.4,0.05,50.6,0.09,0.0,1006.71,0.0,3.3,9.41,0.4,99.66,1.14
Pisticci,40.420277,16.548333,07/01/2022 08:00,0.82,0.45,336.65,0.05,0.04,2.16,0.11,7.48,5.71,1.79,0.05,49.4,0.06,0.8,1007.36,0.13,3.29,9.31,0.37,97.59,0.97
Pisticci,40.420277,16.548333,07/01/2022 09:00,0.75,0.48,336.6,0.06,0.06,2.17,0.11,8.74,6.23,1.64,0.04,47.11,0.04,0.6,1007.39,5.9,3.41,8.87,0.38,96.52,1.37
Pisticci,40.420277,16.548333,07/01/2022 10:00,0.8,0.52,336.67,0.06,0.05,2.17,0.11,7.26,5.42,1.66,0.07,47.77,0.07,0.0,1007.66,68.34,3.23,9.42,0.47,95.97,1.52
Pisticci,40.420277,16.548333,07/01/2022 11:00,0.93,0.52,292.5,0.06,0.08,2.17,0.1,10.05,7.39,2.11,0.08,43.51,0.14,0.0,1007.63,47.01,3.31,9.63,0.39,94.2,1.12
Pisticci,40.420277,16.548333,07/01/2022 12:00,0.81,0.53,337.3,0.08,0.08,2.17,0.11,7.66,5.77,1.76,0.07,46.91,0.12,2.2,1007.2,59.89,3.35,9.06,0.18,94.41,1.13
Pisticci,40.420277,16.548333,07/01/2022 13:00,1.05,0.53,337.4,0.08,0.08,2.17,0.11,7.54,5.58,1.68,0.07,45.86,0.05,0.0,1006.7,63.03,3.39,9.08,0.5,98.84,1.27
Pisticci,40.420277,16.548333,07/01/2022 14:00,0.83,0.53,337.11,0.07,0.23,2.17,0.11,7.23,5.67,1.9,0.13,46.19,0.21,0.0,1006.02,161.47,3.22,10.18,0.35,100.0,1.76
Pisticci,40.420277,16.548333,07/01/2022 15:00,0.65,0.53,336.89,0.18,0.17,2.18,0.11,8.07,5.9,1.72,0.08,45.03,0.14,0.0,1005.72,94.87,3.4,10.75,0.35,100.0,1.65
Pisticci,40.420277,16.548333,07/01/2022 16:00,1.09,0.53,336.67,0.08,0.14,2.18,0.11,9.7,6.92,1.86,0.05,42.12,0.07,0.0,1005.84,39.6,3.5,10.8,0.46,98.98,1.5
Pisticci,40.420277,16.548333,07/01/2022 17:00,1.15,0.53,336.65,0.04,0.08,2.18,0.11,10.38,6.93,1.52,0.04,42.69,0.12,0.0,1005.86,1.17,3.63,10.7,0.5,94.92,1.48
Pisticci,40.420277,16.548333,07/01/2022 18:00,1.23,0.53,336.09,0.04,0.06,2.17,0.11,9.38,6.26,1.32,0.04,45.57,0.05,0.0,1006.02,0.01,3.5,10.62,0.62,92.43,1.36
Pisticci,40.420277,16.548333,07/01/2022 19:00,1.26,0.52,336.24,0.06,0.04,2.18,0.11,8.71,5.95,1.32,0.02,45.21,0.04,0.0,1006.21,0.0,3.42,10.03,0.64,92.18,1.41
Pisticci,40.420277,16.548333,07/01/2022 20:00,0.98,0.52,336.22,0.11,0.09,2.19,0.11,8.8,6.13,1.53,0.04,42.04,0.13,0.8,1006.26,0.0,3.33,9.16,0.48,93.72,1.65
Pisticci,40.420277,16.548333,07/01/2022 21:00,0.97,0.52,336.01,0.11,0.08,2.18,0.11,7.51,5.37,1.44,0.11,43.34,0.16,0.4,1006.07,0.0,3.6,8.71,0.47,96.49,1.21
Pisticci,40.420277,16.548333,07/01/2022 22:00,0.78,0.52,336.11,0.05,0.04,2.17,0.1,5.9,4.49,1.4,0.09,47.75,0.07,0.2,1006.04,0.0,3.42,8.94,0.42,98.09,1.35
Pisticci,40.420277,16.548333,07/01/2022 23:00,0.93,0.53,336.47,0.13,0.14,2.16,0.11,4.92,3.95,1.35,0.07,49.19,0.14,0.2,1005.74,0.01,3.63,8.72,0.42,98.53,0.8
Pisticci,40.420277,16.548333,08/01/2022 00:00,0.76,0.52,336.59,0.07,0.06,2.16,0.11,5.15,4.17,1.46,0.07,50.92,0.08,0.0,1005.61,0.0,3.49,8.74,0.39,98.81,0.92
Pisticci,40.420277,16.548333,08/01/2022 01:00,0.93,0.52,337.54,0.04,0.04,2.16,0.1,4.55,3.85,1.46,0.11,52.92,0.06,0.2,1005.12,0.0,3.63,8.34,0.38,98.56,0.95
Pisticci,40.420277,16.548333,08/01/2022 02:00,0.99,0.52,336.57,0.06,0.08,2.16,0.1,3.82,3.25,1.22,0.06,55.37,0.08,0.2,1004.88,0.0,3.29,8.37,0.37,97.78,0.92
Pisticci,40.420277,16.548333,08/01/2022 03:00,0.76,0.53,336.23,0.08,0.08,2.17,0.11,3.98,3.27,1.21,0.03,56.85,0.04,0.2,1004.73,0.0,3.77,8.07,0.39,96.98,0.9
Pisticci,40.420277,16.548333,08/01/2022 04:00,0.91,0.53,336.62,0.08,0.05,2.16,0.1,4.01,-9999.0,-9999.0,0.05,55.67,0.07,0.4,1004.13,0.0,3.3,7.82,0.39,96.62,0.77
Pisticci,40.420277,16.548333,08/01/2022 05:00,0.8,0.53,336.92,0.13,0.12,2.16,0.1,4.14,3.46,1.28,0.13,53.23,0.2,0.6,1003.77,0.0,3.72,7.48,0.44,96.96,0.8
Pisticci,40.420277,16.548333,08/01/2022 06:00,0.91,0.54,315.07,0.07,0.15,2.16,0.1,4.49,3.75,1.39,0.13,51.97,0.11,1.0,1003.83,0.0,3.67,7.35,0.43,97.76,0.97
Pisticci,40.420277,16.548333,08/01/2022 07:00,0.7,0.54,315.63,0.45,0.28,2.17,0.1,5.27,3.92,1.17,0.11,51.71,0.17,0.8,1003.9,0.0,3.67,7.26,0.27,99.21,1.1
Pisticci,40.420277,16.548333,08/01/2022 08:00,0.87,0.54,315.06,0.23,0.26,2.18,0.1,8.73,6.17,1.6,0.17,45.81,0.32,0.4,1004.01,0.67,3.63,7.06,0.17,100.0,0.71
Pisticci,40.420277,16.548333,08/01/2022 09:00,0.74,0.55,292.91,0.15,0.19,2.19,0.1,12.5,8.86,2.35,0.16,43.46,0.22,0.2,1003.95,28.4,4.05,7.11,0.27,100.0,0.5
Pisticci,40.420277,16.548333,08/01/2022 10:00,0.89,0.55,337.01,0.09,0.2,2.19,0.09,6.54,5.11,1.65,0.13,48.01,0.18,0.0,1003.96,114.33,3.67,7.85,0.44,100.0,0.91
Pisticci,40.420277,16.548333,08/01/2022 11:00,1.06,0.54,336.23,0.1,0.09,2.19,0.1,7.19,5.39,1.6,0.04,48.25,0.09,0.0,1004.1,57.28,3.93,8.18,0.48,100.0,1.17
Pisticci,40.420277,16.548333,08/01/2022 12:00,0.98,0.55,336.74,0.03,0.05,2.18,0.1,6.65,5.11,1.66,0.04,48.96,0.05,0.0,1003.69,92.97,3.61,8.59,0.55,100.0,1.35
Pisticci,40.420277,16.548333,08/01/2022 13:00,1.75,0.55,336.23,0.13,0.16,2.18,0.1,5.93,4.61,1.53,0.13,51.77,0.22,0.0,1003.25,115.08,4.07,8.98,0.34,99.99,1.72
Pisticci,40.420277,16.548333,08/01/2022 14:00,1.15,0.55,336.02,0.09,0.08,2.18,0.1,5.65,4.47,1.54,0.07,53.67,0.07,0.0,1002.9,142.48,3.83,9.6,0.33,99.93,1.39
Pisticci,40.420277,16.548333,08/01/2022 15:00,0.88,0.54,335.9,0.14,0.15,2.17,0.11,5.01,4.12,1.49,0.13,55.96,0.2,0.0,1002.66,144.16,3.89,10.11,0.26,95.93,1.54
Pisticci,40.420277,16.548333,08/01/2022 16:00,0.9,0.54,335.64,0.1,0.11,2.16,0.11,5.11,4.02,1.34,0.15,56.73,0.19,0.0,1002.78,41.88,4.07,9.56,0.63,89.68,1.61
Pisticci,40.420277,16.548333,08/01/2022 17:00,0.85,0.54,336.1,0.18,0.18,2.17,0.11,5.58,4.35,1.41,0.24,54.79,0.27,0.0,1002.95,4.77,4.04,9.1,0.18,87.52,1.31
Pisticci,40.420277,16.548333,08/01/2022 18:00,1.21,0.54,316.59,0.1,0.06,2.18,0.1,7.47,5.28,1.38,0.05,53.09,0.13,0.0,1003.14,0.0,3.87,8.69,0.41,87.23,0.79
Pisticci,40.420277,16.548333,08/01/2022 19:00,1.64,0.55,336.41,0.05,0.07,2.2,0.1,7.83,5.44,1.33,0.07,51.54,0.1,0.0,1003.27,0.0,4.13,8.12,0.57,87.45,1.09
Pisticci,40.420277,16.548333,08/01/2022 20:00,1.12,0.54,336.33,0.03,0.05,2.19,0.1,6.3,4.6,1.27,0.05,53.47,0.06,0.0,1003.47,0.0,4.03,8.2,0.58,86.82,1.1
Pisticci,40.420277,16.548333,08/01/2022 21:00,1.09,0.55,336.63,0.04,0.08,2.19,0.1,5.65,4.4,1.45,0.05,53.64,0.06,0.0,1003.52,0.0,4.07,8.1,0.43,86.06,0.98
Pisticci,40.420277,16.548333,08/01/2022 22:00,1.15,0.54,336.59,0.06,0.08,2.18,0.1,5.19,3.88,1.16,0.18,56.42,0.07,0.0,1003.32,0.0,3.72,8.17,0.65,84.96,1.01
Pisticci,40.420277,16.548333,08/01/2022 23:00,1.41,0.54,336.2,0.15,0.11,2.2,0.1,5.5,4.19,1.32,0.19,55.7,0.24,0.0,1002.99,0.0,3.93,7.88,0.54,84.25,1.12
Pisticci,40.420277,16.548333,09/01/2022 00:00,1.17,0.54,336.13,0.17,0.11,2.18,0.1,5.3,4.15,1.37,0.15,57.78,0.13,0.0,1002.68,0.0,4.08,7.64,0.65,83.93,1.21
Pisticci,40.420277,16.548333,09/01/2022 01:00,1.37,0.54,336.36,0.05,0.04,2.18,0.1,4.19,3.62,1.38,0.08,59.99,0.04,0.0,1002.38,0.01,4.32,7.34,0.46,83.12,1.02
Pisticci,40.420277,16.548333,09/01/2022 02:00,1.04,0.54,336.14,0.37,0.38,2.17,0.1,4.15,3.52,1.35,0.07,60.85,0.2,0.0,1002.17,0.0,4.2,6.64,0.56,82.91,0.92
Pisticci,40.420277,16.548333,09/01/2022 03:00,0.85,0.55,335.78,0.44,0.65,2.18,0.09,4.22,-9999.0,-9999.0,0.31,59.72,0.75,0.0,1002.0,0.0,4.1,6.01,0.3,84.03,1.15
Pisticci,40.420277,16.548333,09/01/2022 04:00,1.62,0.55,336.41,2.02,5.2,2.19,0.09,4.29,3.53,1.27,13.42,58.95,9.54,0.0,1001.55,0.0,4.25,5.63,0.75,84.78,1.18
Pisticci,40.420277,16.548333,09/01/2022 05:00,1.69,0.55,334.82,3.78,7.99,2.18,0.09,4.19,3.45,1.24,4.84,57.71,4.26,0.0,1001.17,0.0,4.09,5.34,1.48,84.93,1.32
Pisticci,40.420277,16.548333,09/01/2022 06:00,4.2,0.55,315.64,1.02,2.14,2.18,0.09,5.26,3.97,1.23,1.37,53.52,1.1,0.0,1000.73,0.0,4.32,4.4,2.73,85.22,0.65
Pisticci,40.420277,16.548333,09/01/2022 07:00,1.89,0.55,268.69,1.29,1.18,2.26,0.09,14.98,9.6,1.76,3.52,33.12,5.11,0.0,1000.62,0.0,4.5,2.14,3.93,87.15,0.43
Pisticci,40.420277,16.548333,09/01/2022 08:00,1.82,0.54,248.81,2.78,1.99,2.41,0.09,9.2,6.63,1.81,5.35,31.4,7.22,0.2,1000.33,22.47,4.41,1.54,1.88,90.35,0.32
Pisticci,40.420277,16.548333,09/01/2022 09:00,1.91,0.59,268.81,0.94,0.91,2.33,0.09,14.15,10.75,3.33,1.54,33.34,1.55,0.0,999.85,192.54,4.32,5.11,0.56,92.15,0.38
Pisticci,40.420277,16.548333,09/01/2022 10:00,0.89,0.58,359.72,10.28,1.89,2.3,0.09,8.33,7.4,3.07,4.62,42.79,4.03,0.0,999.42,211.82,4.36,7.04,2.04,89.11,0.55
Pisticci,40.420277,16.548333,09/01/2022 11:00,1.12,0.56,337.12,0.85,2.17,2.18,0.08,4.83,3.99,1.46,1.47,51.89,1.41,0.0,998.63,201.75,4.46,8.2,1.79,83.94,0.41
Pisticci,40.420277,16.548333,09/01/2022 12:00,2.12,0.55,133.62,2.87,1.92,2.2,0.19,20.0,16.12,5.68,0.92,38.31,1.91,0.0,997.69,250.38,5.3,9.01,1.38,78.66,0.47
Pisticci,40.420277,16.548333,09/01/2022 13:00,1.05,0.56,134.11,1.63,0.76,2.17,0.1,11.33,9.65,3.74,1.73,50.84,2.48,0.0,996.46,354.19,4.63,11.23,33.39,68.97,0.61
Pisticci,40.420277,16.548333,09/01/2022 14:00,1.22,0.54,111.59,0.88,3.29,2.15,0.1,7.61,6.51,2.53,1.6,55.28,1.12,0.0,995.28,105.45,5.0,11.36,6.69,64.71,0.81
Pisticci,40.420277,16.548333,09/01/2022 15:00,1.29,0.56,112.43,1.77,3.79,2.15,0.1,6.25,4.97,1.68,3.47,54.31,1.67,0.0,994.44,103.72,5.09,11.38,2.73,69.26,1.2
Pisticci,40.420277,16.548333,09/01/2022 16:00,2.46,0.59,112.32,0.86,3.62,2.15,0.1,6.2,4.92,1.66,1.52,52.24,5.75,0.0,993.9,34.32,5.18,10.45,1.75,75.37,1.34
Pisticci,40.420277,16.548333,09/01/2022 17:00,0.88,0.59,69.62,0.51,0.33,2.15,0.1,8.77,6.47,1.87,0.59,50.09,0.76,0.2,993.55,0.31,5.1,9.16,1.43,80.1,0.62
Pisticci,40.420277,16.548333,09/01/2022 18:00,1.16,0.6,245.69,0.16,0.27,2.15,0.1,13.03,8.92,2.1,0.05,40.19,0.18,0.0,992.67,0.0,5.44,7.96,1.17,86.32,0.4
Pisticci,40.420277,16.548333,09/01/2022 19:00,1.19,0.57,248.55,0.08,0.18,2.15,0.09,7.5,5.43,1.49,0.08,53.55,0.13,0.6,992.49,0.0,5.31,7.82,1.03,90.73,0.62
Pisticci,40.420277,16.548333,09/01/2022 20:00,0.67,0.55,245.69,0.2,0.15,2.15,0.09,8.02,5.9,1.7,0.2,51.32,0.21,0.6,991.8,0.0,5.44,7.39,0.45,93.76,0.58
Pisticci,40.420277,16.548333,09/01/2022 21:00,0.87,0.56,-9999.0,0.09,0.1,2.16,0.1,13.28,8.67,1.74,0.05,41.07,0.14,0.0,990.86,0.0,5.69,6.87,0.47,95.75,-9999.0
Pisticci,40.420277,16.548333,09/01/2022 22:00,0.95,0.6,289.01,0.16,0.4,2.2,0.11,16.07,10.03,1.65,0.08,25.92,0.18,0.0,990.67,0.0,5.5,6.05,5.1,97.1,0.28
Pisticci,40.420277,16.548333,09/01/2022 23:00,1.1,0.59,62.4,0.09,0.15,2.22,0.1,17.51,12.22,3.08,0.03,25.42,0.1,0.0,989.93,0.0,5.54,6.06,1.83,98.15,0.27
Pisticci,40.420277,16.548333,10/01/2022 00:00,1.07,0.61,296.69,0.1,0.06,2.2,0.1,18.1,12.05,2.58,0.1,20.54,0.09,0.0,989.4,0.0,5.88,5.51,0.96,98.98,0.27
Pisticci,40.420277,16.548333,10/01/2022 01:00,0.92,0.55,342.13,0.07,0.1,2.2,0.09,6.82,4.72,1.16,0.08,28.83,0.09,0.0,989.16,0.0,5.59,4.51,1.27,99.64,0.31
Pisticci,40.420277,16.548333,10/01/2022 02:00,0.82,0.53,246.48,0.1,0.11,2.32,0.09,8.24,-9999.0,-9999.0,0.06,25.17,0.06,0.0,988.99,0.0,5.68,3.51,0.95,100.0,0.29
Pisticci,40.420277,16.548333,10/01/2022 03:00,0.74,0.52,268.94,0.09,0.1,2.26,0.09,5.93,4.37,1.26,0.11,29.85,0.12,0.4,988.85,0.0,5.71,2.86,0.65,100.0,0.36
Pisticci,40.420277,16.548333,10/01/2022 04:00,0.62,0.52,289.31,0.07,0.06,2.29,0.09,6.16,4.42,1.17,0.08,36.41,0.08,0.0,988.51,0.0,5.33,3.53,0.73,100.0,0.46
Pisticci,40.420277,16.548333,10/01/2022 05:00,0.85,0.56,335.98,0.1,0.08,2.13,0.08,5.0,3.8,1.2,0.06,52.27,0.12,0.0,988.29,0.0,5.73,4.37,0.64,100.0,0.79
Pisticci,40.420277,16.548333,10/01/2022 06:00,0.79,0.58,336.13,0.13,0.11,2.15,0.09,6.86,5.08,1.47,0.06,47.22,0.13,0.0,988.4,0.01,5.8,4.36,0.35,100.0,0.46
Pisticci,40.420277,16.548333,10/01/2022 07:00,1.19,0.58,335.95,0.15,0.13,2.17,0.08,6.07,4.37,1.2,0.1,52.03,0.1,0.0,988.5,0.0,5.63,5.3,0.48,100.0,1.22
Pisticci,40.420277,16.548333,10/01/2022 08:00,2.66,0.58,316.0,0.98,0.82,2.17,0.09,7.09,5.14,1.43,3.32,51.63,1.79,0.0,988.36,12.63,5.49,5.55,1.47,100.0,1.17
Pisticci,40.420277,16.548333,10/01/2022 09:00,2.69,0.58,315.85,2.98,2.07,2.18,0.09,11.18,7.55,1.7,1.55,45.67,3.44,0.0,988.82,35.26,5.75,6.21,2.94,99.93,1.04
Pisticci,40.420277,16.548333,10/01/2022 10:00,1.21,0.57,336.27,1.42,1.56,2.17,0.09,7.68,5.42,1.46,0.59,54.67,0.97,0.0,989.17,85.54,5.54,7.28,0.76,98.4,1.32
Pisticci,40.420277,16.548333,10/01/2022 11:00,2.18,0.54,336.03,0.97,0.93,2.14,0.08,6.79,4.98,1.44,1.14,60.41,0.83,0.8,989.63,67.48,5.89,6.74,2.93,96.59,1.22
Pisticci,40.420277,16.548333,10/01/2022 12:00,1.91,0.53,315.59,1.02,1.51,2.12,0.08,5.58,4.39,1.44,2.61,67.09,1.57,0.0,989.72,69.77,5.71,6.4,0.73,95.93,1.61
Pisticci,40.420277,16.548333,10/01/2022 13:00,0.91,0.53,315.64,0.74,0.9,2.12,0.08,5.17,4.02,1.29,1.95,66.39,1.2,0.0,989.97,63.85,5.55,5.11,1.04,93.61,1.96
Pisticci,40.420277,16.548333,10/01/2022 14:00,1.04,0.54,336.34,4.58,1.9,2.12,0.09,5.82,4.34,1.35,2.05,63.06,4.27,0.2,990.19,36.48,5.73,4.3,0.87,93.09,2.42
Pisticci,40.420277,16.548333,10/01/2022 15:00,0.89,0.56,335.84,0.87,1.13,2.12,0.08,6.65,4.89,1.41,0.72,57.93,1.84,1.8,990.98,14.5,5.7,3.38,0.69,94.72,1.64
Pisticci,40.420277,16.548333,10/01/2022 16:00,0.78,0.56,335.87,1.3,1.43,2.13,0.08,7.75,5.38,1.3,1.61,57.74,4.29,2.4,991.33,6.45,5.55,4.14,0.46,97.87,1.57
Pisticci,40.420277,16.548333,10/01/2022 17:00,2.17,0.57,337.31,1.56,0.86,2.14,0.08,7.62,5.36,1.37,1.58,59.25,1.12,2.2,991.52,0.08,5.83,5.02,1.01,99.92,1.71
Pisticci,40.420277,16.548333,10/01/2022 18:00,1.96,0.58,338.13,5.41,2.12,2.15,0.09,6.96,4.98,1.33,5.44,57.8,4.37,3.2,992.16,0.0,6.01,5.61,3.69,100.0,1.57
Pisticci,40.420277,16.548333,10/01/2022 19:00,1.81,0.59,337.09,1.25,3.0,2.17,0.09,7.86,5.41,1.26,1.11,53.99,1.89,3.4,992.94,0.01,5.93,5.94,0.43,100.0,1.42
Pisticci,40.420277,16.548333,10/01/2022 20:00,0.94,0.6,336.6,3.7,2.53,2.17,0.09,6.57,4.89,1.44,1.56,52.87,1.83,2.6,993.63,0.0,5.78,6.21,1.62,99.99,1.7
Pisticci,40.420277,16.548333,10/01/2022 21:00,0.73,0.61,335.55,1.93,1.54,2.18,0.09,7.14,4.89,1.18,2.15,48.31,1.46,2.2,994.52,0.0,5.6,6.31,1.17,100.0,1.3
Pisticci,40.420277,16.548333,10/01/2022 22:00,1.1,0.61,315.09,1.93,0.85,2.17,0.1,6.36,4.56,1.21,0.77,47.97,0.85,0.4,994.97,0.01,5.51,6.28,1.35,100.0,1.02
Pisticci,40.420277,16.548333,10/01/2022 23:00,1.21,0.61,315.87,1.27,1.47,2.17,0.09,6.44,4.63,1.26,1.42,48.1,2.47,0.2,995.36,0.01,5.25,6.48,1.75,100.0,1.09
Pisticci,40.420277,16.548333,11/01/2022 00:00,2.1,0.62,315.5,2.52,1.56,2.18,0.1,5.11,3.89,1.26,1.73,46.36,2.02,0.0,995.81,0.0,5.24,6.57,0.63,100.0,1.12
Pisticci,40.420277,16.548333,11/01/2022 01:00,2.39,0.62,316.07,0.83,1.93,2.18,0.1,5.65,-9999.0,-9999.0,1.88,46.25,2.42,0.0,996.2,0.0,5.56,6.93,1.22,100.0,1.21
Pisticci,40.420277,16.548333,11/01/2022 02:00,2.87,0.61,336.87,1.72,0.8,2.18,0.1,6.6,4.74,1.32,2.64,45.86,3.7,0.0,996.5,0.01,5.32,7.16,1.69,100.0,1.12
Pisticci,40.420277,16.548333,11/01/2022 03:00,1.05,0.6,336.6,1.2,1.17,2.19,0.1,6.72,4.74,1.24,2.75,45.11,1.94,0.0,996.77,0.0,5.38,7.41,1.85,100.0,1.21
Pisticci,40.420277,16.548333,11/01/2022 04:00,2.0,0.61,336.5,1.42,0.81,2.2,0.1,5.83,4.27,1.21,1.04,45.19,1.09,0.0,996.96,0.0,5.6,8.27,0.75,100.0,1.55
